Sector;Region;Company;Industry;Country;Ticker;Currency;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;;;;;;;;;;;;;;;;
Construction;Japan;Sekisui Chemical;Construction Services;Japan;Complete Goodwill;-0,090;90;123;265;335;220;245;248;171;160;28;29;29;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Bilfinger;Construction Services;Germany;Complete Goodwill;0,845;0;0;2307;1858;1754;1960;1514;1022;871;664;449;362;213;6;3;0;0;;;;;;;;;;;;;;;;
Construction;USA;URS;Construction Services;USA;Complete Goodwill;0,876;0;3696;3247;2773;3393;3170;3158;3140;989;987;1005;1005;1002;500;515;530;0;;;;;;;;;;;;;;;;
Construction;USA;Jacobs Engineering;Construction Services;USA;Complete Goodwill;0,982;3026;2023;2010;1873;1119;930;924;627;555;548;548;396;391;318;269;245;0;;;;;;;;;;;;;;;;
Construction;S Korea;Samsung Engineering;Construction Services;S Korea;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Abengoa;Construction Services;Spain;Complete Goodwill;0,663;593;657;1480;1449;1898;1907;1353;1627;0;0;0;402;324;247;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Acciona;Construction Services;Spain;Complete Goodwill;0,928;96;110;1386;1359;1396;1501;5539;7620;1533;731;538;310;76;44;0;20;0;;;;;;;;;;;;;;;;
Construction;S Korea;Daelim Industrial;Construction Services;S Korea;Short Goodwill;-100,000;27;32;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;S Korea;GS Engineering;Construction Services;S Korea;Short Goodwill;-100,000;52;59;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;NCC Group;Construction Services;Sweden;Complete Goodwill;0,594;241;281;314;237;249;243;232;251;252;240;240;278;314;287;310;0;0;;;;;;;;;;;;;;;;
Construction;China;China Gezhouba;Construction Services;China;No Goodwill;-100,000;3;2;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Asia;SembCorp Industries;Construction Services;Singapore;Complete Goodwill;0,311;164;136;138;140;140;110;110;105;107;143;142;126;48;42;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Kone;Construction Services;Finland;Complete Goodwill;0,361;1470;1524;1436;1302;1034;941;869;843;736;605;0;1148;1107;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Aker Solutions;Construction Services;Norway;Complete Goodwill;0,837;0;0;954;942;1103;1227;1106;876;0;715;700;650;651;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Can Aus;SNC-Lavalin Group;Construction Services;Canada;Complete Goodwill;0,233;2332;542;636;647;528;456;465;449;289;99;83;62;42;56;61;31;0;;;;;;;;;;;;;;;;
Construction;Can Aus;WorleyParsons;Construction Services;Australia;Complete Goodwill;0,983;1561;1659;1940;1621;1407;1258;1270;1170;1003;288;231;0;16;15;0;0;0;;;;;;;;;;;;;;;;
Construction;China;China National Chemical ;Construction Services;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Japan;JGC;Construction Services;Japan;No Goodwill;-100,000;0;0;0;0;0;0;4;10;17;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Quanta Services;Construction Services;USA;Complete Goodwill;-0,167;1931;1781;1538;1471;1561;1450;1363;1355;331;388;389;389;396;1037;906;625;0;;;;;;;;;;;;;;;;
Construction;East;Enka;Construction Services;Turkey;Complete Goodwill;0,613;55;65;73;79;104;138;115;197;58;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Chicago Bridge & Iron;Construction Services;Netherlands;Complete Goodwill;0,970;5102;5837;1226;1200;1249;1379;1345;1376;303;280;317;276;164;121;123;18;0;;;;;;;;;;;;;;;;
Construction;East;Orascom Construction;Construction Services;Egypt;Short Goodwill;-100,000;880;882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;OHL Group;Construction Services;Spain;Complete Goodwill;0,101;44;50;48;45;58;56;54;24;100;20;28;58;54;59;24;18;0;;;;;;;;;;;;;;;;
Construction;USA;DR Horton;Construction Services;USA;Complete Goodwill;0,469;95;39;39;16;16;16;16;95;579;579;579;579;579;136;116;112;0;;;;;;;;;;;;;;;;
Construction;EU;Sacyr Vallehermoso;Construction Services;Spain;Complete Goodwill;0,921;144;185;189;187;221;240;234;688;434;311;178;101;4;3;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Lennar;Construction Services;USA;Complete Goodwill;-0,338;39;34;34;34;34;34;34;61;197;195;183;213;189;106;110;0;0;;;;;;;;;;;;;;;;
Construction;USA;Toll Brothers;Construction Services;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;3;12;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;PulteGroup;Construction Services;USA;No Goodwill;-100,000;0;0;0;0;241;896;0;6;376;308;308;308;308;308;30;0;0;;;;;;;;;;;;;;;;
Construction;S Korea;Doosan;Construction Services;S Korea;Complete Goodwill;0,973;4389;4639;4396;130;76;3775;4689;1178;1408;1220;63;75;97;165;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Royal Boskalis Westminster;Construction Services;Netherlands;Short Goodwill;-100,000;558;655;647;623;614;19;19;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Vulcan Materials;Construction Services;USA;Complete Goodwill;0,978;3095;3082;3087;3087;3097;3096;3085;3789;620;617;600;580;576;589;562;0;0;;;;;;;;;;;;;;;;
Construction;EU;Hochtief;Construction Services;Germany;Complete Goodwill;0,727;0;847;648;622;655;618;0;593;396;277;287;176;184;197;213;258;0;;;;;;;;;;;;;;;;
Construction;EU;Barratt Developments;Construction Services;UK;Complete Goodwill;0,809;1233;1307;1256;1271;1224;1241;1469;1586;1506;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;AECOM Technology;Construction Services;USA;Complete Goodwill;0,981;1937;1812;1775;2086;1690;1063;949;592;467;404;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Taylor Wimpey;Construction Services;UK;No Goodwill;-100,000;0;0;0;0;4;4;0;1401;669;662;666;568;363;356;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;KB Home;Construction Services;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;68;177;235;249;229;195;191;202;206;0;;;;;;;;;;;;;;;;
Construction;China;Oceanwide Holdings;Construction Services;China;No Goodwill;-100,000;0;0;0;0;0;0;0;48;43;40;0;0;0;2;0;0;0;;;;;;;;;;;;;;;;
Construction;India;Larsen & Toubro;Construction Services;India;Short Goodwill;-100,000;699;692;397;453;237;0;83;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Can Aus;Brookfield Asset Management;Real Estate;Canada;Complete Goodwill;0,828;1212;1492;2491;2637;2472;2053;1886;1424;590;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Japan;Mitsui Fudosan ;Real Estate;Japan;No Goodwill;-100,000;0;0;0;0;0;18;27;31;0;13;19;8;10;14;4;0;0;;;;;;;;;;;;;;;;
Construction;China;China Vanke;Real Estate;China;Short Goodwill;-100,000;33;33;32;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;
Construction;Japan;Mitsubishi Estate;Real Estate;Japan;Complete Goodwill;0,113;277;166;266;0;327;264;0;194;68;289;222;167;153;146;98;126;0;;;;;;;;;;;;;;;;
Construction;Can Aus;Lend Lease Group;Real Estate;Australia;Complete Goodwill;0,845;1007;1044;1190;1172;991;347;407;573;576;598;429;414;381;540;653;662;54;;;;;;;;;;;;;;;;
Construction;China;Evergrande Real Estate ;Real Estate;China;Short Goodwill;-100,000;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Poly Real Estate;Real Estate;China;No Goodwill;-100,000;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Sun Hung Kai Properties;Real Estate;China;No Goodwill;-100,000;0;6;6;5;5;5;5;5;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Cheung Kong Holdings;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;1237;1037;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;China Resources Land;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Simon Property Group;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Japan;Sumitomo Realty;Real Estate;Japan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Unibail-Rodamco;Real Estate;France;Complete Goodwill;0,577;658;372;356;385;353;316;451;627;222;185;14;76;67;61;12;2;0;;;;;;;;;;;;;;;;
Construction;China;Country Garden Holdings;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Annaly Capital Management;Real Estate;USA;Complete Goodwill;-0,230;95;95;55;42;42;28;28;23;23;23;23;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Henderson Land;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;New World Development;Real Estate;China;Complete Goodwill;0,979;391;435;335;321;186;141;141;135;87;30;13;7;16;15;0;0;0;;;;;;;;;;;;;;;;
Construction;Can Aus;Westfield Group;Real Estate;Australia;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Wheelock & Co;Real Estate;China;Complete Goodwill;0,903;49;49;47;46;44;43;43;0;0;11;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Shimao Property Holdings;Real Estate;China;Complete Goodwill;0,847;297;305;339;350;337;344;0;0;0;74;22;17;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Longfor Properties;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Weyerhaeuser;Real Estate;USA;Complete Goodwill;0,950;40;42;40;40;40;40;43;2207;2203;2982;3244;3237;3131;1095;1150;792;0;;;;;;;;;;;;;;;;
Construction;USA;American Capital Agency;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;HCP;Real Estate;USA;Short Goodwill;-100,000;50;50;50;50;50;50;52;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Land Securities Group;Real Estate;UK;No Goodwill;-100,000;9;0;0;0;0;0;0;297;239;62;63;56;55;56;62;0;0;;;;;;;;;;;;;;;;
Construction;USA;American Tower;Real Estate;USA;Short Goodwill;-100,000;4017;3855;2843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Boston Properties;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;East;Emaar Properties;Real Estate;UAE;No Goodwill;-100,000;13;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Link REIT;Real Estate;China;Complete Goodwill;0,091;62;55;52;51;42;41;574;524;500;487;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Public Storage;Real Estate;USA;Short Goodwill;-100,000;175;175;0;0;175;175;175;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Asia;CapitaLand;Real Estate;Singapore;Complete Goodwill;0,784;339;353;367;342;346;0;402;17;15;21;37;24;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Guangzhou R&F;Real Estate;China;Complete Goodwill;0,793;81;84;82;81;82;82;78;71;6;2;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Ventas;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;ProLogis;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;General Growth Properties;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;200;340;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Asia;Global Logistic Properties;Real Estate;Singapore;Short Goodwill;-100,000;345;359;372;350;354;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Hang Lung Group;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Equity Residential;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Sino-Ocean Land Holdings;Real Estate;China;Complete Goodwill;0,552;33;40;72;98;104;97;106;100;2;2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Avalonbay Communities;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Host Hotels & Resorts;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Agile Property Holdings;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Welltower;Real Estate;USA;Short Goodwill;-100,000;68;68;68;68;51;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Gemdale;Real Estate;China;No Goodwill;-100,000;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Greentown China Holdings;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Can Aus;Westfield Retail Trust;Real Estate;Australia;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Vornado Realty;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;China Merchants Property;Real Estate;China;Short Goodwill;-100,000;26;26;25;0;0;0;0;0;0;71;71;92;98;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;British Land;Real Estate;UK;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;134;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Can Aus;Stockland Australia;Real Estate;Australia;Complete Goodwill;0,837;62;84;121;120;107;86;93;369;435;187;183;145;5;4;1;0;0;;;;;;;;;;;;;;;;
Construction;EU;Fonci_re des R_gions;Real Estate;France;Short Goodwill;-100,000;10;11;11;11;9;0;0;0;0;36;0;4;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;East;Aldar Properties;Real Estate;UAE;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Asia;City Developments;Real Estate;Singapore;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Gecina;Real Estate;France;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;SOHO China;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;CBRE Group;Real Estate;USA;Complete Goodwill;0,867;2334;2290;1890;1828;1324;1306;1252;2175;2188;880;822;820;577;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Intu Properties ;Real Estate;UK;No Goodwill;-100,000;6;14;6;15;0;0;0;53;0;0;0;0;0;0;9;0;0;;;;;;;;;;;;;;;;
Construction;EU;Songbird Estates ;Real Estate;UK;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;132;155;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Two Harbors Investment;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Sino Land;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;18;17;17;19;0;16;17;0;0;;;;;;;;;;;;;;;;
Construction;EU;Lundbergs;Real Estate;Sweden;Complete Goodwill;-0,068;11;13;14;12;13;12;11;13;95;91;82;76;75;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Hammerson;Real Estate;UK;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Hopson Development Holdings;Real Estate;China;No Goodwill;-100,000;7;7;7;6;18;18;17;15;13;12;1;0;0;1;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;SL Green Realty;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Chinese Estates;Real Estate;China;Short Goodwill;-100,000;52;53;51;51;1;1;1;0;0;0;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Hysan Development;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Yuexiu Property Co;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;16;15;0;0;0;5;6;8;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Financial Street Holdings;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Icade;Real Estate;France;Complete Goodwill;0,668;85;96;102;103;110;121;198;205;174;143;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Can Aus;GPT Group;Real Estate;Australia;No Goodwill;-100,000;0;0;0;0;0;0;0;102;0;6;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Shui On Land;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Kimco Realty;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Macerich;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Digital Realty Trust;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Plum Creek Timber;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Realty Income;Real Estate;USA;Complete Goodwill;0,495;15;16;17;17;17;17;17;0;0;0;17;17;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Chimera Investment;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Can Aus;Goodman Group;Real Estate;Australia;Complete Goodwill;0,334;550;590;661;569;550;510;682;664;577;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Japan;Tokyu Fudosan;Real Estate;Japan;Short Goodwill;-100,000;669;790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;Japan;Tokyo Tatemono;Real Estate;Japan;Short Goodwill;-100,000;45;6;39;42;37;36;27;2;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Derwent London;Real Estate;UK;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Segro;Real Estate;UK;No Goodwill;-100,000;5;6;6;2;3;2;0;2;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;Jones Lang LaSalle ;Real Estate;USA;Complete Goodwill;0,866;1908;1900;1854;1751;1445;1442;1449;694;520;336;343;334;315;306;0;0;0;;;;;;;;;;;;;;;;
Construction;EU;Great Portland Estates;Real Estate;UK;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Shanghai Industrial Holdings;Real Estate;China;No Goodwill;-100,000;0;0;0;0;0;3;58;52;53;49;42;31;3;0;0;0;0;;;;;;;;;;;;;;;;
Construction;USA;CYS Investments;Real Estate;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;EU;Veolia Environnement;Diversified Utilities;France;Complete Goodwill;0,819;5472;4815;5175;7509;9098;9491;9399;10094;7529;5908;5946;5336;6409;5961;6534;0;0;;;;;;;;;;;;;;;;
Energetics;EU;Areva;Electric Utilities;France;Complete Goodwill;0,726;4460;5198;5289;5492;6152;6255;6715;6391;3319;2545;2237;1593;1601;1925;298;3;0;;;;;;;;;;;;;;;;
Energetics;EU;United Utilities;Diversified Utilities;UK;No Goodwill;-100,000;0;0;8;8;8;4;5;5;9;279;184;190;104;104;121;0;0;;;;;;;;;;;;;;;;
Energetics;Latin;Sabesp;Diversified Utilities;Brazil;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;EU;Severn Trent;Diversified Utilities;UK;Complete Goodwill;-0,762;22;24;66;72;106;111;117;101;91;922;915;813;603;684;707;223;94;;;;;;;;;;;;;;;;
Energetics;Asia;YTL;Electric Utilities;Malaysia;Complete Goodwill;0,950;1549;1503;1538;1543;1420;1234;1207;329;257;224;202;180;140;0;67;31;0;;;;;;;;;;;;;;;;
Energetics;China;China Longyuan Power;Electric Utilities;China;No Goodwill;-100,000;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;USA;American Water Works;Diversified Utilities;USA;Complete Goodwill;0,797;1208;1208;1207;1195;1196;1250;1700;2457;2962;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Construction;China;Guangdong Investment;Real Estate;China;Complete Goodwill;-0,940;50;44;42;41;39;39;38;34;27;17;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;China;CGN Power;Electric Utilities;China;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;Latin;Empresas Copec;Electric Utilities;Chile;Short Goodwill;-100,000;202;210;229;166;159;64;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;EU;GDF Suez;Electric Utilities;France;Complete Goodwill;0,984;25810;28200;39730;40633;37154;40100;38459;21760;2176;1823;1614;1335;1090;354;334;0;0;;;;;;;;;;;;;;;;
Energetics;EU;EDF;Electric Utilities;France;Complete Goodwill;0,898;11790;12541;13773;15091;15998;19379;9516;10609;9401;8723;7286;7125;7038;5924;3609;1948;0;;;;;;;;;;;;;;;;
Energetics;EU;Enel;Electric Utilities;Italy;Complete Goodwill;0,970;17060;20669;21116;23764;24567;27286;22423;20679;2079;1913;9101;10466;7699;7107;153;0;0;;;;;;;;;;;;;;;;
Energetics;EU;Iberdrola;Electric Utilities;Spain;Complete Goodwill;0,953;10160;10774;10991;10718;10415;10872;10142;11774;73;61;24;364;662;557;355;540;257;;;;;;;;;;;;;;;;
Energetics;EU;RWE;Electric Utilities;Germany;Complete Goodwill;0,888;13995;15707;17917;17611;18052;18986;12786;14175;16257;18967;19505;19713;15056;6798;1046;0;1722;;;;;;;;;;;;;;;;
Energetics;USA;Southern;Electric Utilities;USA;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2106;0;;;;;;;;;;;;;;;;
Energetics;USA;Exelon;Electric Utilities;USA;Complete Goodwill;-0,632;2672;2625;2625;2625;2625;2625;2625;2625;2694;3475;4705;4719;4992;5335;5186;0;0;;;;;;;;;;;;;;;;
Energetics;EU;SSE;Electric Utilities;UK;Complete Goodwill;0,928;598;585;636;628;685;726;724;659;293;293;293;274;257;212;223;0;0;;;;;;;;;;;;;;;;
Energetics;Japan;Kansai Electric Power;Electric Utilities;Japan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;USA;NextEra Energy;Electric Utilities;USA;Complete Goodwill;0,930;147;149;151;147;117;113;110;89;89;72;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;USA;Duke Energy;Electric Utilities;USA;Complete Goodwill;0,967;16321;16340;16365;3849;3858;4350;4720;4642;8175;3775;4148;3962;3747;1730;1566;0;0;;;;;;;;;;;;;;;;
Energetics;USA;Dominion Resources;Electric Utilities;USA;Complete Goodwill;-0,370;3044;3086;3130;3141;3141;3354;3503;3496;4298;4298;4298;4300;4301;4210;3502;132;0;;;;;;;;;;;;;;;;
Energetics;Latin;Eletrobras;Electric Utilities;Brazil;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;USA;American Electric Power;Electric Utilities;USA;Complete Goodwill;-0,295;91;91;91;76;76;76;76;76;76;76;76;78;241;392;1382;1531;0;;;;;;;;;;;;;;;;
Energetics;Japan;Chubu Electric Power;Electric Utilities;Japan;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;India;NTPC;Electric Utilities;India;No Goodwill;-100,000;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;USA;FirstEnergy;Electric Utilities;USA;Complete Goodwill;0,699;6418;6418;6447;6441;5575;5575;5575;5607;5898;6010;6050;6128;6278;5601;2089;2130;0;;;;;;;;;;;;;;;;
Energetics;EU;EDP-Energias de Portugal;Electric Utilities;Portugal;Complete Goodwill;0,939;4039;4552;4389;4311;4455;4527;4463;4451;3371;2486;2809;1132;770;0;0;0;0;;;;;;;;;;;;;;;;
Energetics;USA;PPL;Electric Utilities;USA;Complete Goodwill;0,978;4005;4225;4158;4114;1761;806;763;991;1154;1070;1127;1068;474;384;0;0;0;;;;;;;;;;;;;;;;
Energetics;EU;CEZ Group;Electric Utilities;Czech Republic;Short Goodwill;-100,000;413;0;513;0;0;634;568;643;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
